"date","region","HFR","lb","ub"
"2020-05-25","south_west",15.4639175257732,9.60112210223984,23.9579509382122
"2020-06-01","east_of_england",20.5479452054795,14.789617331996,27.8163872565533
"2020-06-01","england",27.1004942339374,24.6753424512705,29.6701106474927
"2020-06-01","london",10.4166666666667,5.75715324174434,18.1221641303217
"2020-06-01","midlands",29.7794117647059,24.657212493978,35.4648081514017
"2020-06-01","north_east_and_yorkshire",28.5714285714286,22.8892883796492,35.0234566528915
"2020-06-01","north_west",35.4330708661417,29.8078346151634,41.4923587911032
"2020-06-01","south_east",31.2883435582822,24.6703698626794,38.7679742808125
"2020-06-01","south_west",9.58904109589041,4.72289545968057,18.4956366901662
"2020-06-08","east_of_england",17.7777777777778,12.8835934603785,24.0185608501255
"2020-06-08","england",24.2857142857143,21.8650370087344,26.8821821404482
"2020-06-08","london",11.6883116883117,6.27256200564938,20.7450835679397
"2020-06-08","midlands",24.3816254416961,19.7438476527676,29.7055797082053
"2020-06-08","north_east_and_yorkshire",25.3086419753086,19.2387554479853,32.5224021245039
"2020-06-08","north_west",29.9625468164794,24.7837172763311,35.7097756822793
"2020-06-08","south_east",30.5343511450382,23.2956618861134,38.88214274012
"2020-06-08","south_west",5,0.256466471937753,23.6131193446742
"2020-06-15","east_of_england",22.4806201550388,16.1330576821705,30.4197725635182
"2020-06-15","england",25.4022988505747,22.6221764783704,28.3986871256965
"2020-06-15","london",10.7692307692308,5.31542195311278,20.6013135814498
"2020-06-15","midlands",32.512315270936,26.4452421239981,39.2289508522039
"2020-06-15","north_east_and_yorkshire",20.5128205128205,14.9216387524092,27.5213289990281
"2020-06-15","north_west",29.4117647058824,23.0781853100028,36.6552404936771
"2020-06-15","south_east",27.1317829457364,20.2030354527466,35.3831192584594
"2020-06-15","south_west",11.1111111111111,3.10195226456124,32.7997651301788
"2020-06-22","east_of_england",32.0754716981132,21.0922140791351,45.4814798509674
"2020-06-22","england",21.4177978883861,18.4643320987568,24.7005693951815
"2020-06-22","london",8.75,4.30320017820598,16.976795508475
"2020-06-22","midlands",20.6666666666667,14.958894154996,27.8393601812645
"2020-06-22","north_east_and_yorkshire",13.4453781512605,8.44851462799327,20.7284905661653
"2020-06-22","north_west",23.3576642335766,17.0589902875812,31.1096806341417
"2020-06-22","south_east",33.9622641509434,25.6489618611291,43.397334168586
"2020-06-22","south_west",16.6666666666667,5.83657680586145,39.2220381039157
"2020-06-29","east_of_england",23.6842105263158,15.5393302687906,34.3613847346377
"2020-06-29","england",20.8416833667335,17.507302618099,24.6215742087089
"2020-06-29","london",16.6666666666667,8.69551357648557,29.5778284012556
"2020-06-29","midlands",18.4782608695652,11.8693348264483,27.6140571067757
"2020-06-29","north_east_and_yorkshire",15.1898734177215,8.90826789263174,24.6998544377046
"2020-06-29","north_west",18.75,12.2024699893116,27.7022542517931
"2020-06-29","south_east",32.2916666666667,23.7758414022366,42.1701690010561
"2020-06-29","south_west",0,0,24.2494006655241
"2020-07-06","east_of_england",21.2121212121212,10.6760215330208,37.7516449921507
"2020-07-06","england",18.6440677966102,14.931436623411,23.0299162249634
"2020-07-06","london",10.5263157894737,4.17025734755352,24.1305217228873
"2020-07-06","midlands",12.3456790123457,6.84611591187176,21.2550732379768
"2020-07-06","north_east_and_yorkshire",14.9253731343284,8.31427343377982,25.3403960459085
"2020-07-06","north_west",21.4285714285714,12.7059042490957,33.8194635634051
"2020-07-06","south_east",30.9859154929577,21.4397264562639,42.4840125709418
"2020-07-06","south_west",12.5,0.641166179844382,47.0888182212853
"2020-07-13","east_of_england",5.71428571428571,1.58131618571086,18.6070574201649
"2020-07-13","england",17.4454828660436,13.6856402867217,21.9752815799777
"2020-07-13","london",5.26315789473684,1.45542081472924,17.2854621317704
"2020-07-13","midlands",26.3157894736842,16.6457865979731,38.9765792634838
"2020-07-13","north_east_and_yorkshire",19.6078431372549,11.0153425124667,32.4580794813656
"2020-07-13","north_west",23.5294117647059,15.0344910202958,34.8551679719432
"2020-07-13","south_east",16.3934426229508,9.15601160567961,27.6128385317345
"2020-07-13","south_west",9.09090909090909,0.46630267625046,37.7358436451596
"2020-07-20","east_of_england",15.3846153846154,7.2474723769821,29.7294636489267
"2020-07-20","england",14.3302180685358,10.9185159648532,18.5855563197122
"2020-07-20","london",0,0,6.87922361238623
"2020-07-20","midlands",15.8730158730159,8.85709239651416,26.8115767817726
"2020-07-20","north_east_and_yorkshire",25,14.1871186390963,40.193961420768
"2020-07-20","north_west",16.25,9.74981940295037,25.8429043406977
"2020-07-20","south_east",15.7894736842105,7.44386341515893,30.4168117792231
"2020-07-20","south_west",11.1111111111111,0.569925493195006,43.4999705576656
"2020-07-27","east_of_england",2.77777777777778,0.142481373298752,14.1697186532739
"2020-07-27","england",14.2335766423358,10.5901025129793,18.8660697832908
"2020-07-27","london",6.45161290322581,1.78747835219146,20.7186367362981
"2020-07-27","midlands",10,3.95795286826064,23.0517752275223
"2020-07-27","north_east_and_yorkshire",19.2307692307692,10.7960460247335,31.898860813658
"2020-07-27","north_west",19.7368421052632,12.3419872797543,30.0438349741882
"2020-07-27","south_east",25.9259259259259,13.1703745619072,44.6785713145531
"2020-07-27","south_west",0,0,24.2494006655241
"2020-08-03","east_of_england",17.3913043478261,6.97865356306257,37.1376476402261
"2020-08-03","england",11.4695340501792,8.24254600438251,15.743138097078
"2020-08-03","london",12.5,5.4595002509454,26.1121198388511
"2020-08-03","midlands",6.66666666666667,2.62286987245062,15.9253573131972
"2020-08-03","north_east_and_yorkshire",11.3207547169811,5.29303094770256,22.5765191119922
"2020-08-03","north_west",13.4328358208955,7.23109166429549,23.600372261337
"2020-08-03","south_east",12.5,4.34433408012344,31.0038812705001
"2020-08-03","south_west",8.33333333333333,0.427444119896255,35.3879911141117
"2020-08-10","east_of_england",15,5.23687458962166,36.0418864740757
"2020-08-10","england",15.6133828996283,11.7633692121012,20.4316861876069
"2020-08-10","london",10.2564102564103,4.06133134466838,23.5788544628565
"2020-08-10","midlands",1.96078431372549,0.100575087034413,10.304568726145
"2020-08-10","north_east_and_yorkshire",14.5833333333333,7.24824932660371,27.1671765247463
"2020-08-10","north_west",23.75,15.7646728667746,34.1407789338405
"2020-08-10","south_east",26.3157894736842,11.8064123467825,48.7915508978151
"2020-08-10","south_west",25,8.89416683940548,53.2305334933566
"2020-08-17","east_of_england",6.25,0.320583089922191,28.3287375702989
"2020-08-17","england",12.8755364806867,9.16986741032331,17.7854887754476
"2020-08-17","london",0,1.23024730240011e-15,11.3513393173969
"2020-08-17","midlands",8.62068965517241,3.73853831261911,18.6436290628735
"2020-08-17","north_east_and_yorkshire",18.1818181818182,8.61076820894067,34.3882316346699
"2020-08-17","north_west",24.6153846153846,15.757986855898,36.3057831958778
"2020-08-17","south_east",5.26315789473684,0.269964707302898,24.6387311668988
"2020-08-17","south_west",8.33333333333333,0.427444119896255,35.3879911141117
"2020-08-24","east_of_england",13.3333333333333,3.73612591030653,37.8819828323224
"2020-08-24","england",15.2482269503546,11.5217305659359,19.9087901119798
"2020-08-24","london",5.88235294117647,2.02066394224647,15.9246260488004
"2020-08-24","midlands",9.67741935483871,4.51118720231939,19.5488186123074
"2020-08-24","north_east_and_yorkshire",31.7073170731707,19.5646138989886,46.9841996443443
"2020-08-24","north_west",18.75,11.7053104669773,28.6583226289931
"2020-08-24","south_east",14.8148148148148,5.91592777624433,32.478685427813
"2020-08-24","south_west",0,0,39.0334287902165
"2020-08-31","east_of_england",14.8148148148148,5.91592777624433,32.478685427813
"2020-08-31","england",17.9746835443038,14.5021726412848,22.0641008980615
"2020-08-31","london",11.7647058823529,5.50507367791817,23.3808443143225
"2020-08-31","midlands",18.0722891566265,11.26936582952,27.6998768343651
"2020-08-31","north_east_and_yorkshire",13.3333333333333,6.91410948058697,24.1651596764996
"2020-08-31","north_west",24.1935483870968,17.5049967045108,32.4329963453306
"2020-08-31","south_east",20.5128205128205,10.7797182307104,35.5339680135823
"2020-08-31","south_west",0,0,25.8832966968032
"2020-09-07","east_of_england",3.03030303030303,0.15543422541682,15.3187253821189
"2020-09-07","england",17.2099087353325,14.703637562664,20.0429962302904
"2020-09-07","london",12.2950819672131,7.59437314372807,19.2977648987221
"2020-09-07","midlands",17.0731707317073,12.0846131559082,23.5689489861029
"2020-09-07","north_east_and_yorkshire",22.4806201550388,16.1330576821705,30.4197725635182
"2020-09-07","north_west",19.5918367346939,15.1075202915172,25.0149975935094
"2020-09-07","south_east",17.5438596491228,9.81885223970996,29.3673528296939
"2020-09-07","south_west",5.88235294117647,0.301725261103239,26.9820306375754
"2020-09-14","east_of_england",18,9.77019267023418,30.7960536743008
"2020-09-14","england",17.6859504132231,15.6393425885369,19.9370875690101
"2020-09-14","london",17.9775280898876,13.0318951373167,24.276130909477
"2020-09-14","midlands",8.43373493975904,5.58220341577574,12.5483116645075
"2020-09-14","north_east_and_yorkshire",21.2014134275618,16.8413114881667,26.332872372789
"2020-09-14","north_west",20.7182320441989,16.8613084549569,25.1900925307621
"2020-09-14","south_east",21.1267605633803,13.2425514176991,31.9749782162058
"2020-09-14","south_west",11.7647058823529,3.28797737637927,34.3363505948859
"2020-09-21","east_of_england",23.0769230769231,15.1255088505269,33.5557578262836
"2020-09-21","england",19.4163192376415,17.5949674172822,21.3772991253009
"2020-09-21","london",16.2303664921466,11.6760911271556,22.1162337811103
"2020-09-21","midlands",19.375,15.4183294397776,24.0582277886401
"2020-09-21","north_east_and_yorkshire",19.5238095238095,16.0162763602884,23.5837805307246
"2020-09-21","north_west",21.2454212454212,18.021411196872,24.8712181305944
"2020-09-21","south_east",18.8235294117647,11.9321434448849,28.411024369403
"2020-09-21","south_west",2.56410256410256,0.131521267660386,13.1809901698501
"2020-09-28","east_of_england",18.5185185185185,12.3199538247415,26.8796947518935
"2020-09-28","england",18.3049366535605,16.7742863401368,19.9417916766001
"2020-09-28","london",12.2881355932203,8.69360182582819,17.0907054931691
"2020-09-28","midlands",17.3228346456693,13.8539482834154,21.4440830765544
"2020-09-28","north_east_and_yorkshire",18.7396351575456,15.8264442373086,22.0485979965158
"2020-09-28","north_west",20.4685573366215,17.8339973449864,23.3815612382442
"2020-09-28","south_east",20,13.5951026562801,28.4295334616098
"2020-09-28","south_west",7.5,2.58360257745882,19.8642335243105
"2020-10-05","east_of_england",28.0821917808219,21.426608392212,35.861581069034
"2020-10-05","england",22.3790928206669,20.9955873460331,23.8262704374236
"2020-10-05","london",18.450184501845,14.2841640921362,23.4981483967667
"2020-10-05","midlands",21.6699801192843,18.2914926652794,25.4779060214163
"2020-10-05","north_east_and_yorkshire",21.8072289156627,19.1313178742584,24.7429048512589
"2020-10-05","north_west",23.0769230769231,20.8679397473327,25.4445512948574
"2020-10-05","south_east",20.1086956521739,14.9556440870663,26.4843337055883
"2020-10-05","south_west",28.4210526315789,20.3284201628596,38.1910103583176
"2020-10-12","east_of_england",30.6772908366534,25.2992102091077,36.6379092655344
"2020-10-12","england",23.0393155428804,21.882734978044,24.2380584123578
"2020-10-12","london",14.0969162995595,11.1964039416279,17.5999089043714
"2020-10-12","midlands",22.6176808266361,19.9630873028041,25.5127477538693
"2020-10-12","north_east_and_yorkshire",23.4797297297297,21.1534898802789,25.9775017738188
"2020-10-12","north_west",24.8179611650485,22.7926298123272,26.9604172753416
"2020-10-12","south_east",19.1428571428571,15.3649223933914,23.5907893765355
"2020-10-12","south_west",25.8278145695364,19.5075072700844,33.3474964505058
"2020-10-19","east_of_england",27.5080906148867,22.8282171005701,32.7403317343628
"2020-10-19","england",23.847662634848,22.7964380229571,24.9317084583723
"2020-10-19","london",16.8654173764906,14.0539012838703,20.1077940080554
"2020-10-19","midlands",24.7295208655332,22.4558872685237,27.1527497837809
"2020-10-19","north_east_and_yorkshire",23.3552631578947,21.2970903871665,25.5477736036806
"2020-10-19","north_west",25.4312743461324,23.4717192373611,27.4956468417026
"2020-10-19","south_east",22.6130653266332,18.7764006612021,26.9733483468329
"2020-10-19","south_west",24.8826291079812,19.5560814534384,31.0991112472905
"2020-10-26","east_of_england",25,21.0804714984721,29.3770177203731
"2020-10-26","england",23.9901746724891,23.0262605118343,24.9813441068675
"2020-10-26","london",15.3846153846154,12.9046261662784,18.2413848923524
"2020-10-26","midlands",26.9526248399488,24.8106957894679,29.2076375517463
"2020-10-26","north_east_and_yorkshire",24.9007373794668,22.9381857874436,26.9724303812133
"2020-10-26","north_west",25.6797583081571,23.8066363239971,27.6467824537727
"2020-10-26","south_east",20,16.7132694188013,23.7487762375211
"2020-10-26","south_west",19.0594059405941,15.5278220505995,23.1738487596965
"2020-11-02","east_of_england",27.3348519362187,23.3758787758223,31.6870458812445
"2020-11-02","england",24.3308385132564,23.3962923845614,25.2903900962458
"2020-11-02","london",17.9698216735254,15.3529289784433,20.9225103571658
"2020-11-02","midlands",24.2707760044029,22.3551284903464,26.2949862425655
"2020-11-02","north_east_and_yorkshire",25.699481865285,23.7995732027547,27.6959335399741
"2020-11-02","north_west",26.3995609220637,24.4267264122397,28.4717031942678
"2020-11-02","south_east",22.6837060702875,19.5754882744669,26.1251328563879
"2020-11-02","south_west",20.5769230769231,17.3240945374497,24.2612849991591
"2020-11-09","east_of_england",25.2144082332762,21.85956315135,28.893745829108
"2020-11-09","england",24.9660479855138,24.0746054448383,25.879248132642
"2020-11-09","london",17.9956896551724,15.6576075262111,20.5976433668168
"2020-11-09","midlands",27.1317829457364,25.2573437964336,29.0911873265293
"2020-11-09","north_east_and_yorkshire",24.4423350735643,22.6549679668253,26.3227254786261
"2020-11-09","north_west",26.2237762237762,24.1974191848225,28.3563469885121
"2020-11-09","south_east",25.77065351418,22.8796612903423,28.8900976307634
"2020-11-09","south_west",25.1993620414673,21.9590816473972,28.7416854547858
"2020-11-16","east_of_england",27.3049645390071,23.7908410327481,31.1261527824505
"2020-11-16","england",25.5501068779077,24.6035280082804,26.5202939237404
"2020-11-16","london",18.1336161187699,15.8053301050021,20.7204742520911
"2020-11-16","midlands",29.4307196562836,27.4047849246184,31.5413518771574
"2020-11-16","north_east_and_yorkshire",22.9641693811075,21.1008412133804,24.9400283726596
"2020-11-16","north_west",28.2012195121951,25.8327246693064,30.6969927852077
"2020-11-16","south_east",25.764192139738,23.0373703524021,28.6934419802751
"2020-11-16","south_west",25.2918287937743,21.7267386426818,29.2234999538093
"2020-11-23","east_of_england",24.3055555555556,20.9804059495114,27.9711573619467
"2020-11-23","england",26.6801853997683,25.6500784766323,27.7362286759682
"2020-11-23","london",21.8053927315358,19.1640803987933,24.6995136128667
"2020-11-23","midlands",31.6320100819156,29.390732305301,33.9619954748649
"2020-11-23","north_east_and_yorkshire",25.4470426409904,23.2749475201498,27.748533416002
"2020-11-23","north_west",26.2727272727273,23.757648364784,28.9529518913717
"2020-11-23","south_east",27.662037037037,24.7831345647041,30.7386953644014
"2020-11-23","south_west",24.6808510638298,20.9986133035873,28.7736162956674
"2020-11-30","east_of_england",29.0233837689133,25.8412470941882,32.4260355949799
"2020-11-30","england",26.2336214106496,25.2285853305852,27.2640962149298
"2020-11-30","london",17.658349328215,15.4630913052566,20.0911942592101
"2020-11-30","midlands",29.8213185459026,27.6454454404686,32.0924874448408
"2020-11-30","north_east_and_yorkshire",26.344505066251,24.0073232224927,28.8229189305479
"2020-11-30","north_west",23.4061930783242,20.9971291900054,26.0006902036252
"2020-11-30","south_east",29.5015259409969,26.7348460769115,32.4277938387648
"2020-11-30","south_west",28.2296650717703,24.1279894311059,32.7278396500845
"2020-12-07","east_of_england",31.9695528068506,29.2201228886129,34.8503071432405
"2020-12-07","england",26.8654956972769,25.9328614464875,27.8190730152951
"2020-12-07","london",19.3121693121693,17.4012212942208,21.3786560735633
"2020-12-07","midlands",29.8071303331385,27.6869682062225,32.0177615549063
"2020-12-07","north_east_and_yorkshire",27.3607748184019,24.9512558088421,29.9102435386031
"2020-12-07","north_west",25.948275862069,23.5080215791559,28.5473038458883
"2020-12-07","south_east",29.3227091633466,26.8702097054143,31.9014055473747
"2020-12-07","south_west",23.963963963964,20.5993124230816,27.6865573100145
"2020-12-14","east_of_england",32.0916905444126,29.6948479674734,34.5868214423448
"2020-12-14","england",27.495164410058,26.6430451152866,28.3639992354241
"2020-12-14","london",20.2685690306337,18.70297644453,21.9298630445193
"2020-12-14","midlands",30.5017103762828,28.391576038112,32.6970650012862
"2020-12-14","north_east_and_yorkshire",29.6409472880061,27.2295107652686,32.1715276145838
"2020-12-14","north_west",29.8558100084818,27.3124858791055,32.5299768230743
"2020-12-14","south_east",28.8665549972083,26.8149212539962,31.0086516148081
"2020-12-14","south_west",22.7272727272727,19.357229663356,26.4912943237337
"2020-12-21","east_of_england",32.766439909297,30.6156339007377,34.9921417871574
"2020-12-21","england",27.4281018898932,26.6426612166111,28.2277876997475
"2020-12-21","london",21.1034482758621,19.8060776751317,22.4619981343627
"2020-12-21","midlands",30.1416430594901,28.0458992314947,32.3236411530141
"2020-12-21","north_east_and_yorkshire",32.7601031814273,30.1233119277034,35.5104083203513
"2020-12-21","north_west",28.2570422535211,25.7154536289034,30.9451857804489
"2020-12-21","south_east",29.0500229463056,27.1820111726021,30.9917720716808
"2020-12-21","south_west",23.7918215613383,20.3875074117906,27.5677486120347
"2020-12-28","east_of_england",30.8082780163998,29.0499800175009,32.6240643325159
"2020-12-28","england",26.8133004077413,26.1605025829498,27.476326350172
"2020-12-28","london",21.4720194647202,20.3484514915334,22.639992860317
"2020-12-28","midlands",29.1876347951114,27.5278895204903,30.9047773373644
"2020-12-28","north_east_and_yorkshire",28.8753799392097,26.7366208340357,31.112571016278
"2020-12-28","north_west",28.2898919262556,26.1190477948396,30.5665152223321
"2020-12-28","south_east",27.9153094462541,26.3568629299313,29.5289555754824
"2020-12-28","south_west",27.2941176470588,24.4065388694817,30.3860053420474
"2021-01-04","east_of_england",30.8569454042847,29.2003801678029,32.5642637664822
"2021-01-04","england",27.6297469873734,27.0266431426606,28.2411007298186
"2021-01-04","london",22.242098986285,21.1143592979903,23.4121958508941
"2021-01-04","midlands",30.3429355281207,28.8717850494808,31.8554754749284
"2021-01-04","north_east_and_yorkshire",27.3247496423462,25.4602002424587,29.2722239484727
"2021-01-04","north_west",25.7510729613734,24.0165309332887,27.5654415383548
"2021-01-04","south_east",30.2674672489083,28.8012038150099,31.7750638281143
"2021-01-04","south_west",30.3938356164384,27.8238416863219,33.092372998477
"2021-01-11","east_of_england",33.3862643906312,31.5711712830813,35.2519520220488
"2021-01-11","england",27.8519417475728,27.2315207872538,28.4809654920862
"2021-01-11","london",22.1938182663258,20.9773150564471,23.4599245568436
"2021-01-11","midlands",29.3801985511135,27.9396527463909,30.8632066898865
"2021-01-11","north_east_and_yorkshire",26.1658031088083,24.416228830788,27.9943121653529
"2021-01-11","north_west",25.607476635514,23.9892765987831,27.2956344323274
"2021-01-11","south_east",32.1924771263978,30.5308675123184,33.9003882877994
"2021-01-11","south_west",29.2607003891051,26.8379203985835,31.8071094961173
"2021-01-18","east_of_england",29.7101449275362,27.8406067389649,31.6501607196699
"2021-01-18","england",26.320458981487,25.6620950530778,26.9895809767773
"2021-01-18","london",19.5684746778544,18.2577340465101,20.9491985471445
"2021-01-18","midlands",29.9521244763615,28.4229177734517,31.5273662883547
"2021-01-18","north_east_and_yorkshire",24.3072435585805,22.5026023198189,26.2076686485814
"2021-01-18","north_west",26.5141889030072,24.7728810018641,28.3317977129179
"2021-01-18","south_east",27.833850931677,26.1371040465957,29.5966098955767
"2021-01-18","south_west",28.9473684210526,26.2549266404801,31.7968689733129
"2021-01-25","east_of_england",28.927680798005,26.7611296389409,31.1949240321825
"2021-01-25","england",25.2821128451381,24.5277118767744,26.05170766102
"2021-01-25","london",18.1571815718157,16.6070443702271,19.8176268166058
"2021-01-25","midlands",28.3056215360253,26.5828373247552,30.0942897664062
"2021-01-25","north_east_and_yorkshire",25.2241482367005,23.2014359945313,27.3603779659234
"2021-01-25","north_west",25.6229685807151,23.6835796583482,27.6636022469722
"2021-01-25","south_east",25.2145922746781,23.2956042976893,27.2355290789416
"2021-01-25","south_west",27.734375,24.6849059439382,31.005476311176
"2021-02-01","east_of_england",27.689594356261,25.1638700659711,30.3659626644657
"2021-02-01","england",24.62387704297,23.756065318859,25.5127821357822
"2021-02-01","london",15.8657011191573,14.1147842319017,17.7888296345697
"2021-02-01","midlands",27.3069679849341,25.4544453247415,29.2414275278218
"2021-02-01","north_east_and_yorkshire",25.5398361876396,23.279602784469,27.9396000625183
"2021-02-01","north_west",25.7695060844667,23.5446598021399,28.127244556692
"2021-02-01","south_east",24.5236122618061,22.1798175867314,27.0290573225418
"2021-02-01","south_west",27.378640776699,23.7056760015517,31.3865788599623
"2021-02-08","east_of_england",24.7809762202753,21.9127512238917,27.8905386321188
"2021-02-08","england",23.1280460788658,22.1391251875506,24.1474407473304
"2021-02-08","london",16.6150670794634,14.4042269474838,19.0895613636855
"2021-02-08","midlands",26.056338028169,23.9401760638965,28.2899813516983
"2021-02-08","north_east_and_yorkshire",24.2180518319929,21.7989340545427,26.8135797186826
"2021-02-08","north_west",20.7052441229656,18.4206295804116,23.1926526726628
"2021-02-08","south_east",25.5017709563164,22.6815426289666,28.5432130881315
"2021-02-08","south_west",22.7642276422764,18.7794057728889,27.3102805415657
"2021-02-15","east_of_england",21.6168717047452,18.4309952304709,25.1834211099667
"2021-02-15","england",19.2921042395955,18.2366630339339,20.3933933859594
"2021-02-15","london",16.887417218543,14.1110439398205,20.0823227357495
